zip;primary_city;state;latitude;longitude;country
97259;Portland;OR;45.52;-122.67;US
97266;Portland;OR;45.46;-122.55;US
97267;Portland;OR;45.4;-122.61;US
97268;Portland;OR;45.41;-122.63;US
97269;Portland;OR;45.44;-122.61;US
97271;Portland;OR;45.52;-122.67;US
97272;Portland;OR;45.52;-122.67;US
97280;Portland;OR;45.45;-122.7;US
97281;Portland;OR;45.44;-122.77;US
97282;Portland;OR;45.48;-122.64;US
97283;Portland;OR;45.53;-122.65;US
97286;Portland;OR;45.48;-122.59;US
97290;Portland;OR;45.57;-122.64;US
97291;Portland;OR;45.54;-122.72;US
97292;Portland;OR;45.51;-122.55;US
97293;Portland;OR;45.51;-122.64;US
97294;Portland;OR;45.54;-122.49;US
97296;Portland;OR;45.53;-122.77;US
97298;Portland;OR;45.5;-122.77;US
97299;Portland;OR;45.54;-122.61;US
97301;Salem;OR;44.9;-122.92;US
97302;Salem;OR;44.9;-123.06;US
97303;Salem;OR;45.01;-123.01;US
97304;Salem;OR;45.02;-123.11;US
97305;Salem;OR;45.01;-122.91;US
97306;Salem;OR;44.84;-123.08;US
97307;Keizer;OR;45.01;-123.01;US
97308;Salem;OR;44.89;-122.92;US
97309;Salem;OR;44.92;-123.01;US
97310;Salem;OR;44.91;-123;US
97311;Salem;OR;44.94;-123.02;US
97312;Salem;OR;44.89;-123.06;US
97313;Salem;OR;45.03;-123.02;US
97314;Salem;OR;44.96;-123;US
97317;Salem;OR;44.9;-122.89;US
97321;Albany;OR;44.62;-123.13;US
97322;Albany;OR;44.63;-123;US
97324;Alsea;OR;44.35;-123.65;US
97325;Aumsville;OR;44.82;-122.85;US
97326;Blodgett;OR;44.62;-123.6;US
97327;Brownsville;OR;44.38;-122.94;US
97329;Cascadia;OR;44.44;-122.36;US
97330;Corvallis;OR;44.63;-123.27;US
97331;Corvallis;OR;44.56;-123.27;US
97333;Corvallis;OR;44.46;-123.34;US
97335;Crabtree;OR;44.63;-122.89;US
97336;Crawfordsville;OR;44.35;-122.85;US
97338;Dallas;OR;44.92;-123.34;US
97339;Corvallis;OR;44.56;-123.26;US
97341;Depoe Bay;OR;44.81;-124.05;US
97342;Detroit;OR;44.73;-122.1;US
97343;Eddyville;OR;44.57;-123.75;US
97344;Falls City;OR;44.87;-123.52;US
97345;Foster;OR;44.39;-122.56;US
97346;Gates;OR;44.74;-122.39;US
97347;Grand Ronde;OR;45.06;-123.65;US
97348;Halsey;OR;44.38;-123.11;US
97350;Idanha;OR;44.64;-122.01;US
97351;Independence;OR;44.83;-123.2;US
97352;Jefferson;OR;44.75;-123.04;US
97355;Lebanon;OR;44.52;-122.81;US
97357;Logsden;OR;44.74;-123.8;US
97358;Lyons;OR;44.82;-122.37;US
97360;Mill City;OR;44.74;-122.48;US
97361;Monmouth;OR;44.78;-123.33;US
97362;Mount Angel;OR;45.06;-122.76;US
97364;Neotsu;OR;44.99;-123.98;US
97365;Newport;OR;44.66;-124.01;US
97366;South Beach;OR;44.56;-124.03;US
97367;Lincoln City;OR;44.94;-123.94;US
97368;Otis;OR;45;-123.89;US
97369;Otter Rock;OR;44.74;-124.05;US
97370;Philomath;OR;44.59;-123.46;US
97371;Rickreall;OR;44.99;-123.2;US
97372;Rose Lodge;OR;45.01;-123.87;US
97373;Saint Benedict;OR;45.05;-122.78;US
97374;Scio;OR;44.68;-122.76;US
97375;Scotts Mills;OR;44.96;-122.57;US
97376;Seal Rock;OR;44.5;-123.99;US
97377;Shedd;OR;44.45;-123.1;US
97378;Sheridan;OR;45.1;-123.42;US
97380;Siletz;OR;44.77;-123.92;US
97381;Silverton;OR;44.95;-122.71;US
97383;Stayton;OR;44.81;-122.72;US
97384;Mehama;OR;44.79;-122.6;US
97385;Sublimity;OR;44.86;-122.73;US
97386;Sweet Home;OR;44.36;-122.69;US
97388;Gleneden Beach;OR;44.88;-124.03;US
97389;Tangent;OR;44.54;-123.08;US
97390;Tidewater;OR;44.32;-123.85;US
97391;Toledo;OR;44.6;-123.89;US
97392;Turner;OR;44.79;-122.94;US
97394;Waldport;OR;44.45;-123.94;US
97396;Willamina;OR;45.13;-123.51;US
97401;Eugene;OR;44.06;-123.08;US
97402;Eugene;OR;44.04;-123.22;US
97403;Eugene;OR;44.03;-123.05;US
97404;Eugene;OR;44.1;-123.13;US
97405;Eugene;OR;43.92;-123.08;US
97406;Agness;OR;42.59;-124.01;US
97407;Allegany;OR;43.42;-124.03;US
97408;Eugene;OR;44.13;-123.07;US
97409;Alvadore;OR;44.12;-123.26;US
97410;Azalea;OR;42.78;-123.12;US
97411;Bandon;OR;43.05;-124.36;US
97412;Blachly;OR;44.17;-123.57;US
97413;Blue River;OR;44.05;-122.05;US
97414;Broadbent;OR;42.96;-124.17;US
97415;Brookings;OR;42.13;-124.24;US
97416;Camas Valley;OR;43.05;-123.67;US
97417;Canyonville;OR;42.94;-123.22;US
97419;Cheshire;OR;44.18;-123.37;US
97420;Coos Bay;OR;43.37;-124.14;US
97423;Coquille;OR;43.2;-124.12;US
97424;Cottage Grove;OR;43.71;-123.03;US
97425;Crescent Lake;OR;43.47;-121.92;US
97426;Creswell;OR;43.9;-123.02;US
97427;Culp Creek;OR;43.68;-122.79;US
97428;Curtin;OR;43.74;-123.18;US
97429;Days Creek;OR;42.97;-123.06;US
97430;Deadwood;OR;44.16;-123.7;US
97431;Dexter;OR;43.88;-122.81;US
97432;Dillard;OR;43.16;-123.45;US
97434;Dorena;OR;43.7;-122.89;US
97435;Drain;OR;43.71;-123.32;US
97436;Elkton;OR;43.64;-123.61;US
97437;Elmira;OR;44.09;-123.39;US
97438;Fall Creek;OR;43.94;-122.68;US
97439;Florence;OR;44.12;-124;US
97440;Eugene;OR;44.05;-123.11;US
97441;Gardiner;OR;43.76;-124.14;US
97442;Glendale;OR;42.79;-123.4;US
97443;Glide;OR;43.24;-123;US
97444;Gold Beach;OR;42.45;-124.3;US
97446;Harrisburg;OR;44.27;-123.05;US
97447;Idleyld Park;OR;43.26;-122.6;US
97448;Junction City;OR;44.21;-123.28;US
97449;Lakeside;OR;43.58;-124.08;US
97450;Langlois;OR;42.91;-124.35;US
97451;Lorane;OR;43.82;-123.21;US
97452;Lowell;OR;43.85;-122.69;US
97453;Mapleton;OR;44;-123.84;US
97454;Marcola;OR;44.21;-122.8;US
97455;Pleasant Hill;OR;43.96;-122.92;US
97456;Monroe;OR;44.34;-123.33;US
97457;Myrtle Creek;OR;43.05;-123.2;US
97458;Myrtle Point;OR;43.06;-124.03;US
97459;North Bend;OR;43.48;-124.16;US
97461;Noti;OR;44.09;-123.48;US
97462;Oakland;OR;43.47;-123.35;US
97463;Oakridge;OR;43.74;-122.41;US
97464;Ophir;OR;42.5;-124.41;US
97465;Port Orford;OR;42.72;-124.35;US
97466;Powers;OR;42.84;-124.09;US
97467;Reedsport;OR;43.79;-123.9;US
97469;Riddle;OR;42.91;-123.43;US
97470;Roseburg;OR;43.21;-123.4;US
97471;Roseburg;OR;43.24;-123.48;US
97472;Cottage Grove;OR;43.79;-123.06;US
97473;Scottsburg;OR;43.69;-123.91;US
97475;Springfield;OR;44.05;-123.02;US
97476;Sixes;OR;42.87;-124.18;US
97477;Springfield;OR;44.05;-123;US
97478;Springfield;OR;44.1;-122.8;US
97479;Sutherlin;OR;43.41;-123.11;US
97480;Swisshome;OR;44.12;-123.81;US
97481;Tenmile;OR;43.1;-123.53;US
97482;Thurston;OR;44.05;-122.91;US
97484;Tiller;OR;42.91;-122.87;US
97486;Umpqua;OR;43.35;-123.54;US
97487;Veneta;OR;43.97;-123.42;US
97488;Vida;OR;44.13;-122.42;US
97489;Walterville;OR;44.13;-122.64;US
97490;Walton;OR;44.02;-123.62;US
97491;Wedderburn;OR;42.45;-124.4;US
97492;Westfir;OR;43.74;-122.49;US
97493;Westlake;OR;43.92;-123.98;US
97494;Wilbur;OR;43.32;-123.34;US
97495;Winchester;OR;43.29;-123.27;US
97496;Winston;OR;43.05;-123.5;US
97497;Wolf Creek;OR;42.66;-123.39;US
97498;Yachats;OR;44.32;-124;US
97499;Yoncalla;OR;43.57;-123.14;US
97501;Medford;OR;42.28;-122.9;US
97502;Central Point;OR;42.39;-122.93;US
97503;White City;OR;42.56;-122.92;US
97504;Medford;OR;42.33;-122.79;US
97520;Ashland;OR;42.15;-122.53;US
97522;Butte Falls;OR;42.53;-122.53;US
97523;Cave Junction;OR;42.11;-123.6;US
97524;Eagle Point;OR;42.46;-122.66;US
97525;Gold Hill;OR;42.48;-123.06;US
97526;Grants Pass;OR;42.53;-123.34;US
97527;Grants Pass;OR;42.37;-123.39;US
97528;Grants Pass;OR;42.43;-123.32;US
97530;Jacksonville;OR;42.18;-123.04;US
97531;Kerby;OR;42.2;-123.65;US
97532;Merlin;OR;42.56;-123.56;US
97533;Murphy;OR;42.33;-123.28;US
97534;O Brien;OR;42.04;-123.71;US
97535;Phoenix;OR;42.26;-122.81;US
97536;Prospect;OR;42.82;-122.51;US
97537;Rogue River;OR;42.54;-123.1;US
97538;Selma;OR;42.26;-123.59;US
97539;Shady Cove;OR;42.61;-122.8;US
97540;Talent;OR;42.2;-122.81;US
97541;Trail;OR;42.72;-122.73;US
97543;Wilderville;OR;42.4;-123.57;US
97544;Williams;OR;42.14;-123.32;US
97601;Klamath Falls;OR;42.31;-122.07;US
97602;Klamath Falls;OR;42.19;-121.65;US
97603;Klamath Falls;OR;42.16;-121.68;US
97604;Crater Lake;OR;42.92;-122.12;US
97620;Adel;OR;42.1;-119.85;US
97621;Beatty;OR;42.49;-121.27;US
97622;Bly;OR;42.37;-121;US
97623;Bonanza;OR;42.21;-121.3;US
97624;Chiloquin;OR;42.72;-121.79;US
97625;Dairy;OR;42.34;-121.59;US
97626;Fort Klamath;OR;42.64;-122.06;US
97627;Keno;OR;42.09;-121.99;US
97630;Lakeview;OR;42.38;-120.2;US
97632;Malin;OR;42.04;-121.42;US
97633;Merrill;OR;42.04;-121.55;US
97634;Midland;OR;42.13;-121.81;US
97635;New Pine Creek;OR;41.96;-120.2;US
97636;Paisley;OR;42.61;-120.57;US
97637;Plush;OR;42.54;-119.8;US
97638;Silver Lake;OR;43.18;-120.96;US
97639;Sprague River;OR;42.43;-121.41;US
97640;Summer Lake;OR;42.86;-120.71;US
97641;Christmas Valley;OR;43.24;-120.59;US
97701;Bend;OR;44.07;-121.25;US
97702;Bend;OR;43.98;-121.27;US
97707;Bend;OR;43.83;-121.49;US
97708;Bend;OR;44.07;-121.3;US
97709;Bend;OR;44.06;-121.31;US
97710;Fields;OR;42.17;-118.36;US
97711;Ashwood;OR;44.7;-120.72;US
97712;Brothers;OR;43.74;-120.38;US
97720;Burns;OR;43.59;-118.89;US
97721;Princeton;OR;42.86;-118.42;US
97722;Diamond;OR;42.91;-118.65;US
97730;Camp Sherman;OR;44.47;-121.64;US
97731;Chemult;OR;43.23;-121.91;US
97732;Crane;OR;43.4;-118.4;US
97733;Crescent;OR;43.42;-121.68;US
97734;Culver;OR;44.47;-121.18;US
97735;Fort Rock;OR;43.32;-121.03;US
97736;Frenchglen;OR;42.72;-119.12;US
97737;Gilchrist;OR;43.51;-121.64;US
97738;Hines;OR;43.44;-119.23;US
97739;La Pine;OR;43.69;-121.14;US
97741;Madras;OR;44.6;-121.05;US
97750;Mitchell;OR;44.66;-119.78;US
97751;Paulina;OR;44.11;-119.79;US
97752;Post;OR;44.05;-120.09;US
97753;Powell Butte;OR;44.23;-121.01;US
97754;Prineville;OR;44.1;-120.66;US
97756;Redmond;OR;44.26;-121.22;US
97758;Riley;OR;43.58;-119.57;US
97759;Sisters;OR;44.41;-121.92;US
97760;Terrebonne;OR;44.41;-121.29;US
97761;Warm Springs;OR;44.82;-121.31;US
97801;Pendleton;OR;45.73;-118.79;US
97810;Adams;OR;45.71;-118.48;US
97812;Arlington;OR;45.55;-120.32;US
97813;Athena;OR;45.83;-118.51;US
97814;Baker City;OR;44.81;-117.74;US
97817;Bates;OR;44.7;-118.79;US
97818;Boardman;OR;45.77;-119.52;US
97819;Bridgeport;OR;44.5;-117.65;US
97820;Canyon City;OR;44.22;-119.13;US
97823;Condon;OR;45.28;-120.15;US
97824;Cove;OR;45.35;-117.84;US
97825;Dayville;OR;44.46;-119.5;US
97826;Echo;OR;45.66;-119.23;US
97827;Elgin;OR;45.61;-117.89;US
97828;Enterprise;OR;45.67;-117.03;US
97830;Fossil;OR;44.9;-120.12;US
97833;Haines;OR;44.94;-117.97;US
97834;Halfway;OR;44.94;-117.1;US
97835;Helix;OR;45.9;-118.77;US
97836;Heppner;OR;45.31;-119.58;US
97837;Hereford;OR;44.52;-118.02;US
97838;Hermiston;OR;45.85;-119.21;US
97839;Lexington;OR;45.57;-119.6;US
97840;Oxbow;OR;44.99;-116.87;US
97841;Imbler;OR;45.47;-117.96;US
97842;Imnaha;OR;45.46;-116.75;US
97843;Ione;OR;45.49;-119.83;US
97844;Irrigon;OR;45.86;-119.54;US
97845;John Day;OR;44.42;-118.94;US
97846;Joseph;OR;45.3;-117.09;US
97848;Kimberly;OR;44.69;-119.54;US
97850;La Grande;OR;45.32;-118.2;US
97856;Long Creek;OR;44.8;-119.13;US
97857;Lostine;OR;45.37;-117.52;US
97859;Meacham;OR;45.52;-118.44;US
97861;Mikkalo;OR;45.71;-120.2;US
97862;Milton Freewater;OR;45.9;-118.34;US
97864;Monument;OR;44.81;-119.43;US
97865;Mount Vernon;OR;44.44;-119.16;US
97867;North Powder;OR;45.05;-118.01;US
97868;Pilot Rock;OR;45.39;-118.78;US
97869;Prairie City;OR;44.38;-118.64;US
97870;Richland;OR;44.79;-117.23;US
97873;Seneca;OR;44.12;-118.94;US
97874;Spray;OR;44.77;-119.9;US
97875;Stanfield;OR;45.8;-119.17;US
97876;Summerville;OR;45.52;-118.02;US
97877;Sumpter;OR;44.75;-118.2;US
97880;Ukiah;OR;45.09;-118.89;US
97882;Umatilla;OR;45.9;-119.33;US
97883;Union;OR;45.15;-117.77;US
97884;Unity;OR;44.47;-118.22;US
97885;Wallowa;OR;45.56;-117.5;US
97886;Weston;OR;45.8;-118.26;US
97901;Adrian;OR;43.59;-117.1;US
97902;Arock;OR;42.91;-117.48;US
97903;Brogan;OR;44.15;-117.67;US
97904;Drewsey;OR;43.81;-118.49;US
97905;Durkee;OR;44.6;-117.37;US
97906;Harper;OR;43.86;-117.64;US
97907;Huntington;OR;44.45;-117.38;US
97908;Ironside;OR;44.32;-117.83;US
97909;Jamieson;OR;44.24;-117.43;US
97910;Jordan Valley;OR;42.96;-117.36;US
97911;Juntura;OR;43.72;-118.02;US
97913;Nyssa;OR;43.73;-117.15;US
97914;Ontario;OR;44.08;-117.01;US
97917;Riverside;OR;43.5;-118.09;US
97918;Vale;OR;44.03;-117.38;US
97920;Westfall;OR;44.03;-117.71;US
98001;Auburn;WA;47.3;-122.26;US
98002;Auburn;WA;47.31;-122.2;US
98003;Federal Way;WA;47.3;-122.31;US
98004;Bellevue;WA;47.61;-122.21;US
98005;Bellevue;WA;47.62;-122.16;US
98006;Bellevue;WA;47.55;-122.14;US
98007;Bellevue;WA;47.62;-122.14;US
98008;Bellevue;WA;47.6;-122.11;US
98009;Bellevue;WA;47.61;-122.2;US
98010;Black Diamond;WA;47.32;-121.99;US
98011;Bothell;WA;47.74;-122.2;US
98012;Bothell;WA;47.84;-122.19;US
98013;Burton;WA;47.38;-122.45;US
98014;Carnation;WA;47.64;-121.89;US
98015;Bellevue;WA;47.61;-122.2;US
98019;Duvall;WA;47.73;-121.93;US
98020;Edmonds;WA;47.8;-122.37;US
98021;Bothell;WA;47.79;-122.2;US
98022;Enumclaw;WA;47.1;-121.6;US
98023;Federal Way;WA;47.3;-122.37;US
98024;Fall City;WA;47.58;-121.88;US
98025;Hobart;WA;47.43;-121.89;US
98026;Edmonds;WA;47.83;-122.32;US
98027;Issaquah;WA;47.5;-122;US
98028;Kenmore;WA;47.75;-122.24;US
98029;Issaquah;WA;47.55;-122;US
98030;Kent;WA;47.36;-122.19;US
98031;Kent;WA;47.4;-122.19;US
98032;Kent;WA;47.39;-122.26;US
98033;Kirkland;WA;47.67;-122.18;US
98034;Kirkland;WA;47.72;-122.2;US
98035;Kent;WA;47.38;-122.19;US
98036;Lynnwood;WA;47.8;-122.28;US
98037;Lynnwood;WA;47.85;-122.28;US
98038;Maple Valley;WA;47.4;-121.99;US
98039;Medina;WA;47.62;-122.23;US
98040;Mercer Island;WA;47.56;-122.22;US
98041;Bothell;WA;47.75;-122.21;US
98042;Kent;WA;47.36;-122.1;US
98043;Mountlake Terrace;WA;47.79;-122.3;US
98045;North Bend;WA;47.44;-121.62;US
98046;Lynnwood;WA;47.83;-122.3;US
98047;Pacific;WA;47.25;-122.24;US
98050;Preston;WA;47.53;-121.92;US
98051;Ravensdale;WA;47.34;-121.92;US
98052;Redmond;WA;47.68;-122.12;US
98053;Redmond;WA;47.66;-122.01;US
98054;Redondo;WA;47.34;-122.32;US
98055;Renton;WA;47.46;-122.21;US
98056;Renton;WA;47.51;-122.18;US
98057;Renton;WA;47.48;-122.19;US
98058;Renton;WA;47.43;-122.11;US
98059;Renton;WA;47.49;-122.1;US
98061;Rollingbay;WA;47.65;-122.55;US
98062;Seahurst;WA;47.46;-122.36;US
98063;Federal Way;WA;47.3;-122.31;US
98064;Kent;WA;47.39;-122.23;US
98065;Snoqualmie;WA;47.53;-121.8;US
98068;Snoqualmie Pass;WA;47.42;-121.37;US
98070;Vashon;WA;47.42;-122.45;US
98071;Auburn;WA;47.25;-122.11;US
98072;Woodinville;WA;47.75;-122.09;US
98073;Redmond;WA;47.67;-122.11;US
98074;Sammamish;WA;47.62;-122.02;US
98075;Sammamish;WA;47.58;-122.03;US
98077;Woodinville;WA;47.75;-122.04;US
98082;Mill Creek;WA;47.85;-122.22;US
98083;Kirkland;WA;47.68;-122.19;US
98087;Lynnwood;WA;47.85;-122.28;US
98089;Kent;WA;47.38;-122.23;US
98092;Auburn;WA;47.28;-122.1;US
98093;Federal Way;WA;47.3;-122.35;US
98101;Seattle;WA;47.61;-122.33;US
98102;Seattle;WA;47.63;-122.32;US
98103;Seattle;WA;47.67;-122.34;US
98104;Seattle;WA;47.6;-122.32;US
98105;Seattle;WA;47.66;-122.29;US
98106;Seattle;WA;47.54;-122.35;US
98107;Seattle;WA;47.66;-122.38;US
98108;Seattle;WA;47.54;-122.31;US
98109;Seattle;WA;47.63;-122.34;US
98110;Bainbridge Island;WA;47.64;-122.53;US
98111;Seattle;WA;47.61;-122.33;US
98112;Seattle;WA;47.63;-122.29;US
98113;Seattle;WA;47.61;-122.33;US
98114;Seattle;WA;47.58;-122.31;US
98115;Seattle;WA;47.68;-122.28;US
98116;Seattle;WA;47.57;-122.4;US
98117;Seattle;WA;47.68;-122.38;US
98118;Seattle;WA;47.54;-122.27;US
98119;Seattle;WA;47.63;-122.37;US
98121;Seattle;WA;47.61;-122.34;US
98122;Seattle;WA;47.61;-122.3;US
98124;Seattle;WA;47.57;-122.33;US
98125;Seattle;WA;47.71;-122.3;US
98126;Seattle;WA;47.55;-122.37;US
98127;Seattle;WA;47.61;-122.33;US
98129;Seattle;WA;47.61;-122.33;US
98131;Seattle;WA;47.46;-122.29;US
98132;Seattle;WA;47.46;-122.29;US
98133;Seattle;WA;47.73;-122.34;US
98134;Seattle;WA;47.57;-122.33;US
98136;Seattle;WA;47.53;-122.39;US
98138;Seattle;WA;47.47;-122.26;US
98139;Seattle;WA;47.61;-122.33;US
98141;Seattle;WA;47.61;-122.33;US
98144;Seattle;WA;47.58;-122.3;US
98145;Seattle;WA;47.65;-122.31;US
98146;Seattle;WA;47.49;-122.36;US
98148;Seattle;WA;47.44;-122.31;US
98151;Seattle;WA;47.6;-122.33;US
98154;Seattle;WA;47.6;-122.33;US
98155;Seattle;WA;47.75;-122.29;US
98158;Seattle;WA;47.44;-122.31;US
98160;Seattle;WA;47.77;-122.38;US
98161;Seattle;WA;47.6;-122.33;US
98164;Seattle;WA;47.6;-122.33;US
98165;Seattle;WA;47.61;-122.33;US
98166;Seattle;WA;47.44;-122.35;US
98168;Seattle;WA;47.48;-122.29;US
98170;Seattle;WA;47.61;-122.33;US
98171;Seattle;WA;47.6;-122.33;US
98174;Seattle;WA;47.6;-122.33;US
98175;Seattle;WA;47.61;-122.33;US
98177;Seattle;WA;47.73;-122.37;US
98178;Seattle;WA;47.49;-122.25;US
98181;Seattle;WA;47.61;-122.33;US
98184;Seattle;WA;47.6;-122.33;US
98185;Seattle;WA;47.66;-122.29;US
98188;Seattle;WA;47.44;-122.28;US
98189;Seattle;WA;47.42;-122.25;US
98190;Seattle;WA;47.5;-122.29;US
98191;Seattle;WA;47.61;-122.33;US
98194;Seattle;WA;47.61;-122.33;US
98195;Seattle;WA;47.65;-122.29;US
98198;Seattle;WA;47.38;-122.31;US
98199;Seattle;WA;47.65;-122.4;US
98201;Everett;WA;47.98;-122.2;US
98203;Everett;WA;47.94;-122.24;US
98204;Everett;WA;47.89;-122.25;US
98205;Everett;WA;48;-122.1;US
98206;Everett;WA;47.92;-122.22;US
98207;Everett;WA;47.96;-122.19;US
98208;Everett;WA;47.9;-122.18;US
98213;Everett;WA;47.97;-122.2;US
98220;Acme;WA;48.7;-122.19;US
98221;Anacortes;WA;48.46;-122.6;US
98222;Blakely Island;WA;48.56;-122.8;US
98223;Arlington;WA;48.18;-121.67;US
98224;Baring;WA;47.73;-121.49;US
98225;Bellingham;WA;48.73;-122.48;US
98226;Bellingham;WA;48.79;-122.41;US
98227;Bellingham;WA;48.8;-122.4;US
98228;Bellingham;WA;48.74;-122.46;US
98229;Bellingham;WA;48.68;-122.41;US
98230;Blaine;WA;48.93;-122.72;US
98231;Blaine;WA;48.99;-122.74;US
98232;Bow;WA;48.56;-122.44;US
98233;Burlington;WA;48.53;-122.31;US
98235;Clearlake;WA;48.46;-122.23;US
98236;Clinton;WA;47.95;-122.41;US
98237;Concrete;WA;48.56;-121.77;US
98238;Conway;WA;48.33;-122.34;US
98239;Coupeville;WA;48.18;-122.66;US
98240;Custer;WA;48.94;-122.62;US
98241;Darrington;WA;48.19;-121.53;US
98243;Deer Harbor;WA;48.62;-123.01;US
98244;Deming;WA;48.8;-122.06;US
98245;Eastsound;WA;48.65;-122.81;US
98247;Everson;WA;48.9;-122.3;US
98248;Ferndale;WA;48.86;-122.63;US
98249;Freeland;WA;48.01;-122.47;US
98250;Friday Harbor;WA;48.53;-123.06;US
98251;Gold Bar;WA;47.86;-121.66;US
98252;Granite Falls;WA;48.05;-121.74;US
98253;Greenbank;WA;48.09;-122.57;US
98255;Hamilton;WA;48.52;-121.99;US
98256;Index;WA;47.84;-121.43;US
98257;La Conner;WA;48.41;-122.53;US
98258;Lake Stevens;WA;48.04;-122.05;US
98259;North Lakewood;WA;48.16;-122.3;US
98260;Langley;WA;48.04;-122.44;US
98261;Lopez Island;WA;48.49;-122.87;US
98262;Lummi Island;WA;48.69;-122.66;US
98263;Lyman;WA;48.52;-122.06;US
98264;Lynden;WA;48.95;-122.43;US
98266;Maple Falls;WA;48.95;-122.07;US
98267;Marblemount;WA;48.44;-121.27;US
98270;Marysville;WA;48.05;-122.14;US
98271;Marysville;WA;48.09;-122.24;US
98272;Monroe;WA;47.87;-121.88;US
98273;Mount Vernon;WA;48.42;-122.42;US
98274;Mount Vernon;WA;48.36;-121.98;US
98275;Mukilteo;WA;47.91;-122.3;US
98276;Nooksack;WA;48.92;-122.32;US
98277;Oak Harbor;WA;48.32;-122.63;US
98278;Oak Harbor;WA;48.28;-122.62;US
98279;Olga;WA;48.63;-122.8;US
98280;Orcas;WA;48.61;-122.88;US
98281;Point Roberts;WA;48.98;-123.05;US
98282;Camano Island;WA;48.16;-122.49;US
98283;Rockport;WA;48.56;-121.54;US
98284;Sedro Woolley;WA;48.59;-122.13;US
98286;Shaw Island;WA;48.57;-122.96;US
98287;Silvana;WA;48.19;-122.25;US
98288;Skykomish;WA;47.64;-121.33;US
98290;Snohomish;WA;47.94;-122;US
98291;Snohomish;WA;47.92;-122.09;US
98292;Stanwood;WA;48.21;-122.28;US
98293;Startup;WA;47.86;-121.74;US
98294;Sultan;WA;47.85;-121.74;US
98295;Sumas;WA;48.94;-122.23;US
98296;Snohomish;WA;47.85;-122.09;US
98297;Waldron;WA;48.69;-123.03;US
98303;Anderson Island;WA;47.15;-122.7;US
98304;Ashford;WA;46.77;-122;US
98305;Beaver;WA;48.05;-124.28;US
98310;Bremerton;WA;47.59;-122.62;US
98311;Bremerton;WA;47.63;-122.63;US
98312;Bremerton;WA;47.57;-122.75;US
98314;Bremerton;WA;47.55;-122.64;US
98315;Silverdale;WA;47.72;-122.71;US
98320;Brinnon;WA;47.69;-122.99;US
98321;Buckley;WA;47.13;-122.04;US
98322;Burley;WA;47.41;-122.63;US
98323;Carbonado;WA;47.01;-121.98;US
98324;Carlsborg;WA;48.1;-123.17;US
98325;Chimacum;WA;47.97;-122.78;US
98326;Clallam Bay;WA;48.17;-124.53;US
98327;Dupont;WA;47.09;-122.64;US
98328;Eatonville;WA;46.86;-122.25;US
98329;Gig Harbor;WA;47.37;-122.71;US
98330;Elbe;WA;46.76;-122.16;US
98331;Forks;WA;47.79;-124.26;US
98332;Gig Harbor;WA;47.36;-122.6;US
98333;Fox Island;WA;47.24;-122.63;US
98335;Gig Harbor;WA;47.29;-122.62;US
98336;Glenoma;WA;46.53;-122.14;US
98337;Bremerton;WA;47.56;-122.64;US
98338;Graham;WA;47.01;-122.29;US
98339;Port Hadlock;WA;48;-122.74;US
98340;Hansville;WA;47.91;-122.57;US
98342;Indianola;WA;47.75;-122.53;US
98343;Joyce;WA;48.13;-123.73;US
98344;Kapowsin;WA;46.98;-122.22;US
98345;Keyport;WA;47.69;-122.62;US
98346;Kingston;WA;47.81;-122.53;US
98348;La Grande;WA;46.82;-122.27;US
98349;Lakebay;WA;47.28;-122.77;US
98350;La Push;WA;47.9;-124.61;US
98351;Longbranch;WA;47.2;-122.76;US
98352;Sumner;WA;47.16;-122.24;US
98353;Manchester;WA;47.55;-122.54;US
98354;Milton;WA;47.25;-122.31;US
98355;Mineral;WA;46.71;-122.11;US
98356;Morton;WA;46.57;-122.33;US
98357;Neah Bay;WA;48.33;-124.63;US
98358;Nordland;WA;48.05;-122.68;US
98359;Olalla;WA;47.43;-122.57;US
98360;Orting;WA;47.03;-122.1;US
98361;Packwood;WA;46.56;-121.55;US
98362;Port Angeles;WA;47.99;-123.25;US
98363;Port Angeles;WA;48.02;-123.82;US
98364;Port Gamble;WA;47.85;-122.58;US
98365;Port Ludlow;WA;47.89;-122.7;US
98366;Port Orchard;WA;47.54;-122.58;US
98367;Port Orchard;WA;47.46;-122.65;US
98368;Port Townsend;WA;48.03;-122.81;US
98370;Poulsbo;WA;47.75;-122.61;US
98371;Puyallup;WA;47.19;-122.33;US
98372;Puyallup;WA;47.22;-122.27;US
98373;Puyallup;WA;47.14;-122.32;US
98374;Puyallup;WA;47.12;-122.25;US
98375;Puyallup;WA;47.1;-122.32;US
98376;Quilcene;WA;47.82;-122.84;US
98377;Randle;WA;46.47;-121.82;US
98378;Retsil;WA;47.54;-122.61;US
98380;Seabeck;WA;47.58;-122.9;US
98381;Sekiu;WA;48.29;-124.4;US
98382;Sequim;WA;48.06;-123.06;US
98383;Silverdale;WA;47.67;-122.72;US
98384;South Colby;WA;47.52;-122.53;US
98385;South Prairie;WA;47.13;-122.08;US
98386;Southworth;WA;47.51;-122.49;US
98387;Spanaway;WA;47.05;-122.36;US
98388;Steilacoom;WA;47.21;-122.68;US
98390;Sumner;WA;47.17;-122.18;US
98391;Bonney Lake;WA;47.18;-122.16;US
98392;Suquamish;WA;47.72;-122.56;US
98393;Tracyton;WA;47.62;-122.65;US
